Date,Close,High,Low,Open,Volume,RSI,MACD,MACD_Signal,EMA_20,EMA_50,BB_Upper,BB_Mid,BB_Lower
2015-03-16,27.7836971282959,27.7836971282959,27.321192683806192,27.54577357347837,143497200.0,48.46664251832005,0.27288006305251855,0.553031319706303,27.867341798194342,26.562144355773924,27.16621897551728,28.397632122039795,29.62904526856231
2015-03-17,28.24842643737793,28.310686551220204,27.939348231903164,27.994937861613888,204092400.0,53.35578570408722,0.2779137915923755,0.4980078140835175,27.903635573354684,26.628273064856433,27.15572538125443,28.38884859085083,29.62197180044723
2015-03-18,28.56640243530273,28.719830373617224,28.09944983193032,28.239535104003725,261083600.0,56.403504263217755,0.30405609393991284,0.45921747005479663,27.966756226873546,26.70427813820727,27.15490947911341,28.38606882095337,29.617228162793328
2015-03-19,28.35071182250977,28.739839239681466,28.328476309392133,28.62865997763241,183238000.0,53.833966264521116,0.3038668392721391,0.42814734389826514,28.00332342645795,26.768844165042662,27.147079205604854,28.375506591796874,29.603933977988895
2015-03-20,27.99493789672852,28.55083249807218,27.830393067587416,28.517480077372603,274780400.0,49.803662380663496,0.27187486687156337,0.39689284849292483,28.002524804578954,26.8169262721676,27.112511505283972,28.33548221588135,29.558452926478726
2015-03-23,28.28622817993164,28.428537502319035,28.13280025254547,28.266216726686977,150838800.0,52.9120002707131,0.2669484738574397,0.3709039735658278,28.029544173660163,26.874545954825013,27.195956933131175,28.27110939025879,29.346261847386405
2015-03-24,28.170604705810547,28.470786706839743,28.141697009126037,28.29067852409887,131369200.0,51.54751569634466,0.250823091379651,0.34688779712859247,28.042978510055438,26.925371788196994,27.272472770057732,28.21018342971802,29.147894089378305
2015-03-25,27.434595108032227,28.199509002111668,27.434595108032227,28.13724888449329,206620800.0,43.80381538399028,0.17661784555428284,0.3128338068137305,27.985037233672276,26.945341330151315,27.17419931086179,28.15003547668457,29.125871642507352
2015-03-26,27.625825881958008,27.76813521878184,27.261157994289302,27.29673617672582,190291600.0,46.07067572520306,0.13172197001505026,0.27661143945399447,27.95082662874711,26.972026998849618,27.1658280180189,28.081326770782468,28.996825523546036
2015-03-27,27.40568733215332,27.72810650453549,27.330086250365834,27.69920050793337,158184800.0,43.87649275019678,0.07748512372479155,0.2367861763081539,27.898908600500082,26.989033286430157,27.09011253594132,28.02340202331543,28.95669151068954
2015-03-30,28.099454879760746,28.10612536584905,27.57246442478671,27.5835830325748,188398800.0,51.686002856811456,0.08945212688230342,0.20731936642298382,27.918008246143955,27.032579231266652,27.115208359253245,27.993161487579343,28.87111461590544
2015-03-31,27.66807556152344,28.12613365015108,27.652510530253405,28.03718988726754,168362400.0,47.2805409787642,0.06339656121319592,0.17853480538102626,27.894205133322956,27.057500655982604,27.128898923042957,27.93835048675537,28.74780205046778
2015-04-01,27.628049850463867,27.82150239978064,27.37233717855166,27.7547941561649,162485600.0,46.881256742058746,0.0390672543370556,0.15064129517223213,27.8688570111459,27.079875134197557,27.12993511494047,27.89065437316895,28.65137363139743
2015-04-02,27.8659725189209,27.91933809418971,27.61470797625508,27.80148833792644,128880400.0,49.605609701076474,0.038540206782951,0.1282210774943759,27.86858229760066,27.11070248261808,27.124727497454234,27.87853546142578,28.632343425397327
2015-04-06,28.317359924316406,28.352938105262208,27.64583787534428,27.67696793544134,148776000.0,54.385488734071245,0.07369618526318789,0.11731609904813829,27.91132302395454,27.158022382292526,27.116879128156953,27.886873626708987,28.65686812526102
2015-04-07,28.019399642944336,28.488574593940104,28.01272915828701,28.38184344650085,140049200.0,50.95011862952307,0.07663128914522588,0.10917913706755582,27.921616035286903,27.191801882710244,27.12270215859596,27.87431039810181,28.625918637607658
2015-04-08,27.92823600769043,28.1061235419882,27.788150719542283,27.983825650100822,149316800.0,49.91130564435773,0.07078526813061359,0.10150036328016737,27.922246508849142,27.22068165231731,27.139815591499623,27.88642930984497,28.63304302819032
2015-04-09,28.141695022583008,28.146143143202508,27.7192151726219,27.98382066980979,129936000.0,52.36057329263073,0.08242645207776533,0.09768558103968697,27.943146367299985,27.256799823700277,27.25865853055258,27.934458541870118,28.610258553187656
2015-04-10,28.26177215576172,28.28623173266237,27.852633226625628,28.00605947682109,160752000.0,53.73118796623245,0.1001865076508679,0.09818576636192317,27.973491680486816,27.296210503388963,27.284833585401536,27.963921356201176,28.643009127000816
2015-04-13,28.206178665161133,28.588637297522965,28.15281309396547,28.54416287801489,145460400.0,52.971320300987045,0.10852454615566032,0.1002535223206706,27.995652345693895,27.331895529340812,27.352904419989333,28.00016555786133,28.647426695733326
2015-04-14,28.083887100219727,28.304021601912243,27.99716739662991,28.23953741526268,102098400.0,51.254209561354244,0.10406499796716417,0.10101581744996932,28.004055655648735,27.361385394865476,27.37516795575003,28.015175056457526,28.655182157165022
2015-04-15,28.19061851501465,28.268443673239812,28.01940316691929,28.10834693194571,115881600.0,52.69546426711354,0.10789931098868166,0.10239251615771179,28.02182354701692,27.39390434075368,27.376202857391625,28.01228466033936,28.648366463287097
2015-04-16,28.054981231689453,28.261774776001275,28.04164025994718,28.079440810857832,113476000.0,50.646091067263555,0.09885371242417307,0.10168475541100405,28.024981421747636,27.419828924711947,27.405689243119596,27.986713600158694,28.567737957197792
2015-04-17,27.73923110961914,28.04830938065471,27.67474692190119,27.91711864101081,207828000.0,46.14685242275887,0.06545212304267523,0.09443822893733829,27.997767106306828,27.43235450059066,27.391645075121946,27.956139564514164,28.52063405390638
2015-04-20,28.372949600219727,28.488575295536634,27.832618275676225,27.921562031706717,188217200.0,54.821677634575224,0.08908993547781208,0.09336857024543305,28.03349877239377,27.469240582929054,27.38055898916818,27.975040149688724,28.569521310209268
2015-04-21,28.21953010559082,28.506371200253117,28.166162821338883,28.48413737650698,129740400.0,52.61212507294264,0.09435572701097783,0.093566001598542,28.05121604222206,27.49866370146481,27.383863125163842,27.97170524597168,28.55954736677952
2015-04-22,28.59975242614746,28.65534205744874,28.088328836052234,28.237308640789045,150618000.0,57.21458014145743,0.1277371935043199,0.10040023997969759,28.103457602595906,27.541843651452364,27.346376881675265,27.993162631988525,28.639948382301785
2015-04-23,28.833232879638672,29.00000179276501,28.493024568294725,28.52860275072968,183083600.0,59.79672923116037,0.17106029096701292,0.11453225017716065,28.172960009933313,27.5924863662832,27.369820511748994,28.06309452056885,28.756368529388705
2015-04-24,28.968868255615234,29.046695096238576,28.73539112666703,29.0155650385736,178103600.0,61.25944026705115,0.2138733997012494,0.1344004800819784,28.24876079523635,27.646462126649165,27.359461516677285,28.130246639251713,28.90103176182614
2015-04-27,29.49587059020996,29.6026051743492,29.162332648852487,29.42026947113721,387816800.0,66.37797101296913,0.28701920218490073,0.1649242245025629,28.36753315666241,27.71898794874959,27.323594555470454,28.234755802154545,29.145917048838637
2015-04-28,29.0311336517334,29.916119788836077,28.811000844246536,29.898334089439555,475696000.0,58.97771560466625,0.30398326086558924,0.19273603177516818,28.43073320381203,27.77044464298425,27.306279099624497,28.28133974075318,29.25640038188186
2015-04-29,28.60420036315918,29.26015732972162,28.5285992793757,28.942186269320725,253544400.0,53.11890621394902,0.2797526369728516,0.2101393528147049,28.447253885654614,27.80314094573621,27.38778098991707,28.32814598083496,29.268510971752853
2015-04-30,27.828168869018555,28.604199621886025,27.70142458160776,28.604199621886025,332781600.0,44.4711440691892,0.19567481943914444,0.2072464461395928,28.388293407879754,27.80412243292375,27.425296361104927,28.338151931762695,29.251007502420464
2015-05-01,28.673139572143555,28.93552447330607,27.86153207382484,28.039417928383685,234050400.0,53.37228596475004,0.1949770433365039,0.20479256557897504,28.415421614000113,27.83820153642257,27.482332725667188,28.37851028442383,29.27468784318047
2015-05-04,28.617542266845703,29.033355027085868,28.51970397031861,28.795429770265702,203953200.0,52.772861564662705,0.18777327937664268,0.20138870833850858,28.434671199985406,27.868763918007794,27.49161743698275,28.393519401550293,29.295421366117836
2015-05-05,27.972705841064453,28.561954632389803,27.968257720114217,28.49524638982489,197085600.0,46.280572627786334,0.12854949553520711,0.1868208657778483,28.39067449913579,27.87284007185315,27.484973579628154,28.3911847114563,29.29739584328445
2015-05-06,27.79704475402832,28.1839481830708,27.43015278158368,28.14169951274929,288564000.0,44.66844752169415,0.06667129332567256,0.16279095128741317,28.33413833293508,27.869867706448257,27.46254413248722,28.38462514877319,29.306706165059158
2015-05-07,27.968975067138672,28.1520706333886,27.692097515406704,27.859563034667516,175763600.0,46.62807907206545,0.031146672203629322,0.1364620954706564,28.299360879049708,27.87375426961259,27.44118075658022,28.375989151000972,29.310797545421725
2015-05-08,28.495933532714844,28.495933532714844,28.15876914169282,28.286042868912773,222201600.0,52.21418514986393,0.04499561675849506,0.11816879972822415,28.31808208416067,27.898153456400916,27.453046534409857,28.387697219848633,29.32234790528741
2015-05-11,28.20565414428711,28.482529943603403,28.051585348625007,28.444571508121943,168143200.0,49.16173855451956,0.032176968352736424,0.1009704334531266,28.30737466131557,27.910212306906256,27.452998833445623,28.387670993804935,29.322343154164248
2015-05-12,28.10518455505371,28.330703593703173,27.8707321127793,28.04489600541853,192640000.0,48.11333581092671,0.013752510564899012,0.08352684887548109,28.288118460719204,27.917858277421843,27.455473509355368,28.388735866546636,29.321998223737904
2015-05-13,28.13644027709961,28.399919425982123,28.105180183465016,28.1677003707342,138776800.0,48.48141766893018,0.0016540042497155127,0.06715227995032798,28.2736729194221,27.92643012054646,27.45003276941066,28.386026954650884,29.322021139891106
2015-05-14,28.79290580749512,28.79290580749512,28.39322291254819,28.44904475529521,180814000.0,55.60487771580634,0.04452388914259231,0.06262660178878085,28.32312367066715,27.96040955925033,27.483703261710083,28.422923183441167,29.36214310517225
2015-05-15,28.75271797180176,28.91348516409312,28.62767757937407,28.819704869772348,152832000.0,55.10257404713227,0.07439814381368848,0.06498091019376238,28.364037413632353,27.991480477389604,27.58151436295357,28.473597526550297,29.365680690147023
2015-05-18,29.06978416442871,29.18812620170231,28.66116785555959,28.665634557087365,203531600.0,58.30293490919101,0.1222490864144099,0.07643454543789188,28.431251389898673,28.033766896489176,27.57924737691749,28.50843925476074,29.437631132603993
2015-05-19,29.04297637939453,29.22383852006441,28.946961083142966,29.181413394308603,178532800.0,57.92696424885506,0.1562074764103727,0.09238913163238804,28.489510912707804,28.073343738956055,27.601539108902497,28.549611568450928,29.49768402799936
2015-05-20,29.04075813293457,29.246182128079944,28.879990935499887,29.02736143433089,145819600.0,57.89369612089182,0.18085595630316575,0.11008249656654359,28.542010647967494,28.11128155832776,27.59849738603788,28.571661853790282,29.544826321542683
2015-05-21,29.33772087097168,29.391311054384847,28.989393196521394,29.04298337993456,158921600.0,61.11345806866088,0.2217957420876182,0.13242514567075853,28.617792573967893,28.159377217647133,27.57047864521691,28.596886253356935,29.62329386149696
2015-05-22,29.594501495361328,29.690516819846707,29.339954073068743,29.384614265161087,182384000.0,63.69838107357652,0.2718274104787497,0.16030559863235677,28.710812471243457,28.215656601086906,27.51921113110075,28.62816791534424,29.737124699587728
2015-05-26,28.9425048828125,29.67712216380999,28.83086120910056,29.607903631243715,282790400.0,53.90094499221513,0.2559171370151532,0.17942790630891606,28.732878415202414,28.244160455272223,27.55701673967909,28.60049962997437,29.64398252026965
2015-05-27,29.482860565185547,29.53198405537011,29.038520913645133,29.103272746836808,183332800.0,59.46547173732481,0.2836406850376463,0.20027046205466212,28.80430528662938,28.292736930170786,27.522370335215115,28.623085975646973,29.72380161607883
2015-05-28,29.424808502197266,29.46276694515732,29.27297473035705,29.442671900136368,122933200.0,58.64644045919003,0.29749810726660186,0.2197159910970501,28.863400830969177,28.337131893779667,27.50664969943529,28.664116382598877,29.821583065762464
2015-05-29,29.089874267578125,29.35112004549353,29.005023988443504,29.30199655832027,203538000.0,54.023239143504306,0.2782463697012503,0.23142206681789013,28.884969729693836,28.366651202556078,27.6253773434798,28.72720165252686,29.829025961573915
2015-06-01,29.147932052612305,29.337727681720946,29.038523420832306,29.08987856242485,128451200.0,54.69001621920911,0.2646235909880872,0.23806237165192953,28.910013760447974,28.397289667264165,27.633670183397207,28.750941276550297,29.868212369703386
2015-06-02,29.01842498779297,29.174725448587598,28.875521222624386,28.996094890353238,134670400.0,52.84883970464124,0.24060377239830189,0.23857065180120401,28.920338639242736,28.42164791512804,27.649415394953603,28.770985412597657,29.89255543024171
2015-06-03,29.05414581298828,29.23724305599165,29.005022328626115,29.174722877184216,123934000.0,53.31568296133157,0.2218924273945575,0.2352350069198747,28.933082179599452,28.446451754259815,27.762828313727052,28.82505741119385,29.887286508660647
2015-06-04,28.884450912475582,29.15686174431149,28.78397228924632,28.93357440064891,153800400.0,50.74525105706306,0.19116693793596795,0.22642139312309334,28.92845063034956,28.463628191836904,27.933837892530107,28.879427719116215,29.825017545702323
2015-06-05,28.72591781616211,28.95813858108162,28.661165980173735,28.915713437081244,142507200.0,48.397717339319776,0.15226920560083101,0.21159095561864089,28.909161790903134,28.4739140594575,28.0695958317588,28.917274856567385,29.76495388137597
2015-06-08,28.53612899780273,28.85096503401967,28.319539957888548,28.78174308146443,210699200.0,45.67365191222459,0.10491866392382576,0.19025649727967786,28.873634858226907,28.476353860961233,28.075630724239016,28.91928462982178,29.762938535404547
2015-06-09,28.451269149780277,28.59863959476817,28.04935300658485,28.290502011083294,224301600.0,44.468446902321055,0.05985556032981165,0.16417630988970464,28.833409552660562,28.475370146797275,28.125329778243522,28.931565380096437,29.737800981949352
2015-06-10,28.77727508544922,28.879985359644007,28.54728768135469,28.5629177278905,156349200.0,49.93413512387025,0.0498737667943594,0.1413158012706356,28.82806341292615,28.487209556156177,28.25347952301515,28.96516990661621,29.67686029021727
2015-06-11,28.712522506713867,29.06754861245632,28.68796075937411,28.84426123922032,141563600.0,48.90453075793144,0.03631946339260139,0.12031653369502875,28.81705951709641,28.496045358138833,28.384170843104172,28.993974018096928,29.603777193089684
2015-06-12,28.395448684692383,28.654462799151386,28.38205199034005,28.62320270996455,147544800.0,44.10848829639395,-7.540327210620035e-06,0.09625171889058089,28.776906104486503,28.4921003905527,28.312963366893978,28.974101161956792,29.635238957019606
2015-06-15,28.339630126953125,28.411082010997315,28.06945263717518,28.156534567618184,175955600.0,43.30337213038571,-0.03292154453900764,0.07041706620466319,28.73526077329285,28.486121164529187,28.239488047144462,28.953446769714358,29.667405492284253
2015-06-16,28.491464614868164,28.54728645059617,28.216822137072796,28.364190897550184,125976400.0,46.18108722582005,-0.04622154259731559,0.047089344444267434,28.71204209153812,28.486330711601305,28.18405847210234,28.924530792236332,29.665003112370325
2015-06-17,28.42448234558105,28.5539877230391,28.2994402623304,28.51826263035849,131672400.0,45.09370899373236,-0.06145834269898032,0.025379807015617883,28.684655449066017,28.483905285482866,28.122917564671226,28.893606090545656,29.664294616420086
2015-06-18,28.55398750305176,28.65000113774058,28.40661872861507,28.40885207924897,141628800.0,47.65975322614715,-0.06236473086986649,0.007830899438521007,28.67221088277895,28.486653607740468,28.087480995409905,28.869267559051515,29.651054122693125
2015-06-19,28.268178939819336,28.540589786812227,28.223522150021005,28.516028041358947,218867600.0,42.89518616925804,-0.08516369837420257,-0.01076802012402371,28.63373165011613,28.478085973704346,28.022686417646668,28.815790462493897,29.608894507341127
2015-06-22,28.49370574951172,28.594184399853106,28.37536369800592,28.46691064776509,136157200.0,47.36656049402031,-0.08406486817138159,-0.025427389733495287,28.620395850058564,28.478698513932088,28.046301789445458,28.760750675201418,29.47519956095738
2015-06-23,28.36419105529785,28.49369812375843,28.330697612965324,28.464671382295435,121075600.0,45.17875783310919,-0.09257761364011685,-0.0388574345148196,28.595995393414686,28.474208025358195,28.001719009591866,28.731834983825685,29.461950958059504
2015-06-24,28.605344772338867,28.982700968359477,28.384290755618192,28.40438580098033,221123600.0,49.82579744450468,-0.07895479447257614,-0.04687690650637091,28.596885810455085,28.47935064288685,28.047969392190687,28.68795919418335,29.327948996176012
2015-06-25,28.46913146972656,28.84871920790414,28.46913146972656,28.7728023416874,127752400.0,47.38261031984492,-0.07824789425656675,-0.05315110405641008,28.584718730385703,28.478949890998212,28.096346666488095,28.64017534255981,29.184004018631526
2015-06-26,28.301666259765625,28.578542044406475,28.24807778289413,28.50709017406216,176267200.0,44.4939704971463,-0.09016138924938133,-0.06055316109500433,28.55776135223141,28.471997591734187,28.080419627644382,28.600764942169185,29.12111025669399
2015-06-29,27.80597686767578,28.239154925475177,27.79481352092118,28.0136341970433,196645600.0,37.25427586918992,-0.1380100175814114,-0.07604453239228576,28.48616282989278,28.44587913196719,27.966428168816144,28.533667182922358,29.10090619702857
2015-06-30,28.006935119628903,28.161003951342472,27.879661385814757,28.03819521540449,177482800.0,41.41605118379014,-0.15789463771330858,-0.09241455345649033,28.440522095581937,28.428665641287257,27.917470271234347,28.48309268951416,29.04871510779397
