Date,Close,High,Low,Open,Volume,RSI,MACD,MACD_Signal,EMA_20,EMA_50,BB_Upper,BB_Mid,BB_Lower
2015-03-16,13.046667098999023,13.060667037963867,12.653332710266112,12.800000190734863,84432000.0,41.84992015977911,-0.2600013452622729,-0.18771539985944669,13.240811531156902,13.616173324584961,12.340870033752893,13.358666610717775,14.376463187682656
2015-03-17,12.982000350952148,13.247332572937012,12.929332733154297,13.028667449951172,73411500.0,41.035429060390385,-0.24631046149610292,-0.19943441218677793,13.21616284732788,13.591303796207205,12.303515304080598,13.326599979400637,14.349684654720676
2015-03-18,13.380666732788086,13.392000198364258,12.87399959564209,12.997332572937012,72313500.0,47.782579580283596,-0.20097458237049537,-0.19974244622352144,13.231829884038376,13.583043519210376,12.30059357774234,13.314099979400636,14.327606381058931
2015-03-19,13.043333053588867,13.63933277130127,12.968667030334473,13.466667175292969,127128000.0,43.27069577796278,-0.1900745194888831,-0.19780886087659377,13.213877804947947,13.561878402911493,12.314067796065899,13.26056661605835,14.2070654360508
2015-03-20,13.20533275604248,13.265999794006348,13.041333198547363,13.16333293914795,64042500.0,45.91205804049343,-0.16644543960540936,-0.1915361766223569,13.213063990766473,13.547896220681336,12.442430175173566,13.197133255004886,13.951836334836205
2015-03-23,13.308667182922363,13.366666793823242,13.164667129516602,13.233332633972168,39474000.0,47.58840305006455,-0.13779261146007116,-0.18078746358989978,13.222169056686083,13.538514689788828,12.473552720782333,13.171433258056641,13.86931379533095
2015-03-24,13.447999954223633,13.586000442504885,13.31666660308838,13.43866729736328,54748500.0,49.84557740543938,-0.1026586633625115,-0.16516170354442214,13.243676761213468,13.534965092315684,12.483120253044374,13.163466596603396,13.843812940162417
2015-03-25,12.953332901000977,13.239333152770996,12.846667289733888,13.218000411987305,85956000.0,42.79847750052912,-0.11342278618289647,-0.15481392007211703,13.216024965002754,13.512155986773932,12.475618339174353,13.13193325996399,13.788248180753627
2015-03-26,12.694000244140623,12.986000061035156,12.646666526794434,12.928000450134276,61920000.0,39.634819094448694,-0.14125115376968722,-0.15210136681163108,13.166308324920646,13.480071447847136,12.475671008716883,13.075999927520751,13.676328846324619
2015-03-27,12.333333015441896,12.619333267211914,12.09333324432373,12.604666709899902,129073500.0,35.68414899302904,-0.1902154810484724,-0.15972418965899937,13.086977343065525,13.43510131324301,12.37278380189482,13.014866590499876,13.656949379104931
