Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2015-05-01,41.67806625366211,41.866500809377364,41.4553735429206,41.609546676260514,38937300
2015-05-04,41.31835174560547,41.857954714299154,41.2669595863891,41.42969652288154,34039500
2015-05-05,40.77016830444336,41.249818534940886,40.521781098820426,40.95860290702272,50369200
2015-05-06,39.63957214355469,40.91578283036274,39.41687934978934,40.74447892197,52433000
2015-05-07,39.999298095703125,40.333338814950174,39.53677866873832,39.630995952084774,32971700
2015-05-08,40.898643493652344,41.09564180321521,40.70164518408948,40.72733962136085,35364900
2015-05-11,40.57317352294922,41.03569307841189,40.57317352294922,40.72734670810344,24609400
2015-05-12,40.55604553222656,40.83869747979287,39.759485111167464,40.12778738186577,29928300
2015-05-13,40.795860290527344,41.38685518753815,40.74446815138967,41.27550718641457,34184600
2015-05-14,41.72947311401367,41.815123432829864,41.138474805191166,41.138474805191166,32980900
2015-05-15,41.36973190307617,41.892207309071495,41.15560285257645,41.857945876827536,28642700
2015-05-18,41.121341705322266,41.30121259217463,40.77873718255832,41.09564726463623,24136500
2015-05-19,41.01789855957031,41.216177196164224,40.67306414635544,41.0006565100511,28574800
2015-05-20,41.01789855957031,41.31962620469481,40.750651724899555,40.854100733430144,25047900
2015-05-21,40.87995910644531,41.03513425192966,40.52650533919417,40.75926805742069,22410700
2015-05-22,40.431678771972656,40.8196133448459,40.362710579453775,40.776509868813804,25720600
2015-05-26,40.16442108154297,40.41442577884122,39.81958678950514,40.37132231448237,29581900
2015-05-27,41.04375457763672,41.181687667018245,40.19029132618688,40.362708510059846,27335600
2015-05-28,40.90582275390625,41.39720960556824,40.85409661056865,40.948926229062074,19283700
2015-05-29,40.39719772338867,41.0092756795407,40.164434988953815,40.888584622111814,36519600
2015-06-01,40.71616744995117,41.18169291920459,40.19029645193358,40.569614962548066,28837300
2015-06-02,40.448917388916016,40.81961320093707,40.19029324505082,40.45754005724269,21498300
2015-06-03,40.38857650756836,41.155832936200966,40.36271507678443,40.83685994313687,28002200
2015-06-04,39.966148376464844,40.655813773110275,39.828215297135756,40.336844143771266,27745500
2015-06-05,39.776493072509766,40.104085401364955,39.51786893439644,39.92304883354406,25438100
2015-06-08,39.42304229736328,40.026500857647335,39.37131615039564,39.91442918350975,22121600
2015-06-09,39.35407257080078,39.6040740290684,39.190274769753785,39.4488988957524,24406100
2015-06-10,40.181678771972656,40.37133803530619,39.388560906874545,39.47477115774652,28417400
2015-06-11,40.03511047363281,40.44890968269809,39.76786700093987,40.224769677673315,27347800
2015-06-12,39.629940032958984,40.06098135317447,39.569594511215556,39.84546069306673,23931000
2015-06-15,39.2075309753418,39.354086782435544,38.81097361969931,39.18166953997805,33254500
2015-06-16,39.50925064086914,39.86270440667603,39.05234458610577,39.095448062212085,27070300
2015-06-17,39.629940032958984,39.716146981568365,39.1040690961226,39.42303875227846,28704100
2015-06-18,40.27650451660156,40.34546942205861,39.8023564040272,39.84546316959541,32658300
2015-06-19,39.742008209228516,40.371331427542835,39.64718188166722,40.33684733283822,63837000
2015-06-22,39.854087829589844,40.276509852597236,39.79374229610092,39.940298083563256,20318100
2015-06-23,39.578208923339844,39.897178539463106,39.32820419973173,39.76786813277826,25896500
2015-06-24,39.34544372558594,39.8713145627491,39.26785617110968,39.37130514755014,34890900
2015-06-25,39.35407257080078,39.70752631033519,39.224758863509386,39.6816615957264,20616000
2015-06-26,39.01786804199219,39.8971929368157,38.819589382657234,39.35408311330108,49835300
2015-06-29,38.2505989074707,38.99199037013983,38.241979529604556,38.82819588201346,34081700
2015-06-30,38.06095504760742,38.5523419561478,37.87991516926249,38.543719286967935,35945400
2015-07-01,38.319576263427734,38.99199970989857,38.0178453484998,38.328195643358484,28343900
2015-07-02,38.27647018432617,38.57819779015626,37.983361957840835,38.345435084836936,21752000
2015-07-06,38.267845153808594,38.34543271745825,37.888530002956976,37.89714938176958,23034000
2015-07-07,38.19026565551758,38.35406348480583,37.34542494434708,38.22474975521877,36435800
2015-07-08,38.1385383605957,38.70751278517774,37.95749850250441,38.31095226188743,39785900
2015-07-09,38.379920959472656,38.98337948770593,38.3626789113992,38.57819957944077,32424700
2015-07-10,38.457515716552734,38.91441856581729,38.42303161396314,38.80234687669362,25465800
2015-07-13,39.259239196777344,39.32820408909848,38.75061037264648,38.776471796193924,28178300
2015-07-14,39.32821273803711,39.6213209941751,39.06096919971852,39.181660254260414,22880300
2015-07-15,39.44889831542969,39.56096997419463,39.164412767591465,39.3799334175172,26629600
2015-07-16,40.22478103637695,40.25064246656387,39.629945121984875,39.66442593270585,26271700
2015-07-17,40.1902961730957,40.32822927911182,39.87994586241329,40.129950644750195,29467100
2015-07-20,40.448917388916016,40.62995724934762,40.035118101014824,40.21615796144643,30631900
2015-07-21,40.75926208496094,40.80236884351139,40.06959669974528,40.32822080812816,42781900
2015-07-22,39.259239196777344,40.45753338703891,38.966131005098816,39.17302897064609,59152400
2015-07-23,39.75062561035156,39.85407459217444,38.879920421639426,39.0264761604237,33934000
2015-07-24,39.60408401489258,39.931676411001945,39.48339294490098,39.57822258234724,32333200
2015-07-27,39.0954475402832,39.66442196761024,39.00924058922144,39.60407644415013,39701400
2015-07-28,39.086830139160156,39.345454294021216,38.6126853071508,39.293731436199735,34328900
2015-07-29,39.905799865722656,40.32821845071905,39.0178526511155,39.13854696398395,40945900
2015-07-30,40.41444396972656,40.86272743571854,39.595464623944785,39.879950247629395,39777900
2015-07-31,40.25926208496094,40.836855905931905,40.0868448900824,40.76789100113117,31201500
2015-08-03,40.35408401489258,40.51787851008572,40.043733780982336,40.500636465025835,24125900
2015-08-04,40.98341751098633,41.12997000993071,40.24202576940078,40.30237130291729,33403900
2015-08-05,41.01789855957031,41.73342552740185,40.98341446053189,41.3627296842005,26959700
2015-08-06,40.1902961730957,41.181692633488474,39.940294679343445,41.12996648551319,27368000
2015-08-07,40.29374313354492,40.32822393904468,39.87994058170565,39.99201224318646,19163000
2015-08-10,40.80237579345703,40.94030889399457,40.379953823232036,40.47478344646119,23079900
2015-08-11,40.00926208496094,40.46616491054413,39.56960130977889,40.36271589672215,29237400
2015-08-12,40.29374313354492,40.431676221296605,39.40579579809574,39.819595061350796,30181400
2015-08-13,40.285125732421875,40.60409542293873,40.07822771803757,40.569614612931105,22627200
2015-08-14,40.517887115478516,40.604094070503166,40.10408781190803,40.11270719197668,21473400
2015-08-17,40.79375457763672,40.90582625349735,40.14719252923134,40.3540938316983,21099700
2015-08-18,41.01936721801758,41.158209875776556,40.524740042859335,40.64622695461468,23574100
2015-08-19,40.44664764404297,40.85449946805319,40.177638501144855,40.59416654448118,31485500
2015-08-20,39.62226867675781,40.325161627882046,39.62226867675781,39.978053262081524,36238200
2015-08-21,37.3747444152832,39.46606387142714,37.3747444152832,39.30986546306202,70053100
2015-08-24,36.168556213378906,37.045000090545955,34.46773239989833,35.101202392359845,88753700
2015-08-25,35.118553161621094,37.52226962812626,35.049130169968606,36.940863658983204,70616600
2015-08-26,37.06236267089844,37.175173413988404,35.63054775896138,36.45492453692293,63408000
2015-08-27,38.09500503540039,38.13839276026106,37.25326926996433,37.51359892939955,50943200
2015-08-28,38.121036529541016,38.31194648885598,37.65244116227948,37.66112069330534,28246700
2015-08-31,37.76525115966797,38.12103578857602,37.40078699990275,37.79996266255439,34441700
2015-09-01,36.29004669189453,36.95822825021439,36.151203985637885,36.59376407737118,49688900
2015-09-02,37.626407623291016,37.64376337434902,36.342111837437784,36.758639932016855,37671500
2015-09-03,37.74788284301758,38.16441080819089,37.55697295096189,37.66978364265571,28285200
2015-09-04,36.97556686401367,37.34870708480285,36.619782387246055,37.14912099395952,37138800
2015-09-08,38.08633041381836,38.18178540697927,37.487571788906706,37.57434724981391,32469800
2015-09-09,37.3747444152832,38.52887673150658,37.23590175343312,38.36399879474886,33469500
2015-09-10,37.56565856933594,37.99954235051948,37.09706329119278,37.41813636239285,31366600
2015-09-11,37.73052978515625,37.82598473798401,37.261934549603765,37.435488708356935,27132500
2015-09-14,37.34870529174805,37.69581022470606,37.1925069133226,37.68713400824666,23656000
2015-09-15,38.1644172668457,38.433426404788314,37.383428441328405,37.47888009323975,28882200
2015-09-16,38.442081451416016,38.51150440759282,38.042909384205664,38.15572003285859,23372200
2015-09-17,38.39870834350586,39.04953390865003,38.25118947100279,38.43341983477835,32768200
2015-09-18,37.73052978515625,38.17309305549035,37.60036664879406,37.747885532058596,63143700
2015-09-21,38.277225494384766,38.58962232843307,37.834662209392874,37.85201795687004,26177200
2015-09-22,38.09500503540039,38.22516820998239,37.583021937393596,37.64376541425277,28085900
2015-09-23,38.0689582824707,38.32928786347122,37.756561461161986,38.12102552277889,17145200
2015-09-24,38.10366439819336,38.294574275442166,37.54829382103655,37.70449220964562,27905600
2015-09-25,38.129695892333984,38.815232888355034,37.97349750563882,38.59829105241949,29384600
2015-09-28,37.56565856933594,38.2598719571755,37.49623557541671,38.03425384747909,27613800
2015-09-29,37.69581604003906,37.80862673303175,37.35738727133105,37.63507258464378,32763600
2015-09-30,38.40739059448242,38.44210209120763,37.886731384686406,38.07764130640452,34958900
2015-10-01,38.71110153198242,38.832588429829244,37.96482109061518,38.832588429829244,28657900
2015-10-02,39.544166564941406,39.544166564941406,38.1123487986759,38.41606942408367,41839000
2015-10-05,40.46399688720703,40.689614966388085,39.6569728985358,39.700360608731756,34369300
2015-10-06,40.5681266784668,40.941266931988736,40.10821100749464,40.20366595285188,27017200
2015-10-07,40.611515045166016,41.088786469414806,39.873914054078796,40.871844612004445,27711500
2015-10-08,41.175567626953125,41.23631108578889,40.35118785812028,40.403255098666754,33772700
2015-10-09,40.880531311035156,41.2536716360563,40.715653351908685,41.17557242127814,28600600
2015-10-12,40.78506851196289,40.84581196620166,40.351184804388815,40.76771276642753,19769100
2015-10-13,40.68962860107422,40.89789431418072,40.4032669696079,40.4032669696079,19987800
2015-10-14,40.507381439208984,40.87184214876366,40.37721500849955,40.48134947717503,24697800
2015-10-15,40.79375457763672,40.81111032736194,40.37722651504375,40.79375457763672,27189400
2015-10-16,41.22762680053711,41.25366207294161,40.6982914789368,40.80242263774524,26450300
2015-10-19,41.323097229003906,41.548718686294755,40.80243792956073,41.149543025765816,29387600
2015-10-20,41.453250885009766,41.48796237697324,40.802425306909846,41.16688604171617,30802200
2015-10-21,40.95862579345703,41.64416289838393,40.88052658770244,41.58341612922348,25144300
2015-10-22,41.67887496948242,42.47722284835939,40.86317465239275,41.24499118821271,56637100
2015-10-23,45.87887191772461,46.92019369597924,45.340856934563476,45.38424465235103,135227100
2015-10-26,47.076385498046875,47.13712895644854,45.55779241746472,45.5838243824168,64633300
2015-10-27,46.59043884277344,47.18052104507767,46.49498719233731,46.85077175752629,50999900
2015-10-28,46.842098236083984,46.842098236083984,45.87019937657018,46.460281654557015,47000800
2015-10-29,46.304073333740234,46.7119251092547,46.18258641599641,46.460271745202355,30202100
2015-10-30,45.67927169799805,46.850759579055655,45.66191595417464,46.26935374691529,46619800
2015-11-02,46.19994354248047,46.30407471647471,45.66192530459116,45.86151143402609,30285000
2015-11-03,46.9896125793457,47.197874930603646,45.90490317825527,45.93093514459492,36596900
2015-11-04,47.2065544128418,47.62308242521583,46.9115133236264,47.01564449915231,37087800
2015-11-05,47.18919372558594,47.466879038101354,46.859441175622614,47.28464867243874,31468500
2015-11-06,47.65780258178711,47.70986983776448,46.82474634777644,46.93755708059181,32851200
2015-11-09,46.998287200927734,47.61440132534526,46.47762803020566,47.33671599292411,32513100
2015-11-10,46.43425369262695,46.97227211400542,46.22599127361136,46.92020485411579,55283700
2015-11-11,46.55573654174805,47.03300809534534,46.39085856685868,46.59912426293491,36516300
2015-11-12,46.26936340332031,46.84208982794201,46.15655270005942,46.40820607261435,35361100
2015-11-13,45.85281753540039,46.243313425148095,45.583808520181066,46.05240358787832,36848200
2015-11-16,46.65986251831055,46.76399369957184,45.861514634585774,46.06110408821989,32165200
2015-11-17,46.275474548339844,46.76469773453281,46.17063815194163,46.450195210504184,31551300
2015-11-18,47.04426193237305,47.15783304608144,46.28421627235059,46.30168900773523,29710000
2015-11-19,47.12288284301758,47.751887923362965,46.98310430656118,47.16656634338404,28149200
2015-11-20,47.34128952026367,47.43738789402322,46.53756372624444,47.393707723927974,37147600
2015-11-23,47.34128952026367,47.57716643787801,46.95689935780882,47.393707723927974,28235900
2015-11-24,47.39369583129883,47.55968176904279,46.808374367215485,47.105400782362835,24600000
2015-11-25,46.90447235107422,47.37622609776378,46.90447235107422,47.2539203114182,21005100
2015-11-27,47.11415100097656,47.245194844860194,46.99184519072964,47.00057989178297,9009100
2015-11-30,47.481056213378906,48.01396282025009,47.175291766444225,47.64704548392847,56241400
2015-12-01,48.2411003112793,48.249835009239554,47.43737146306555,47.53346980353937,39952800
2015-12-02,48.23237228393555,48.88758474205575,48.10133179186124,48.328470644339774,47274900
2015-12-03,47.35001754760742,48.721595260766726,47.11414067983967,48.476983693859125,38627800
2015-12-04,48.84389877319336,49.123455788827485,47.26265169578956,47.2801244258395,43963700
2015-12-07,48.75654983520508,48.89632837564616,48.30226874562572,48.73907710107703,30709800
2015-12-08,48.739070892333984,49.009889905361575,48.04017827915865,48.45951384706385,32878000
2015-12-09,48.031436920166016,48.80895510675759,47.62083608035952,48.37214683720433,36373200
2015-12-10,48.2847785949707,48.62548845611389,48.05763646582053,48.38961162934197,31775800
2015-12-11,47.22772216796875,48.13628104487922,47.18403866489849,47.79557104946487,39549500
2015-12-14,48.17121887207031,48.232371767566875,46.89573943373797,47.4635915577293,46768900
2015-12-15,48.2236328125,48.835165046085145,48.127534461604576,48.62549561389671,39843000
2015-12-16,49.03610610961914,49.14093918008001,47.8392488359066,48.520672125360306,37503300
2015-12-17,48.66043472290039,49.612676743483,48.51191820019852,49.237021420426785,41280900
2015-12-18,47.288856506347656,48.922518235739545,47.20149286709173,48.72158686432404,84684200
2015-12-21,47.90040588378906,48.35468364102564,47.37623385742003,47.94408605284067,37246300
2015-12-22,48.354679107666016,48.46825020261925,47.61210630565685,48.04017992042954,28322200
2015-12-23,48.76527786254883,48.81769605775964,48.433302624712645,48.66044480471002,27279800
2015-12-24,48.63422775268555,48.887577331240266,48.42456166411656,48.800217016433585,9558500
2015-12-28,48.878841400146484,48.878841400146484,48.03143237104595,48.35466952677801,22458300
2015-12-29,49.403018951416016,49.66510326960995,48.974948675968605,49.17588009767005,27731400
2015-12-30,49.19334411621094,49.603941586704686,49.175871387081926,49.333122616660745,21704500
2015-12-31,48.468257904052734,49.08852500970879,48.4158396982261,48.95748449401746,27334100
2016-01-04,47.87419509887695,47.87419509887695,46.64239566960355,47.45485947748423,53778000
2016-01-05,48.092594146728516,48.389623930104555,47.64705113795592,47.98776108570842,34079700
2016-01-06,47.21897506713867,47.524742866998764,46.86079240579261,47.4548519415738,39518900
2016-01-07,45.57657241821289,46.72974929487632,45.48921209892111,46.03959144169052,56564900
2016-01-08,45.71635437011719,46.54628740311388,45.55910312895132,45.7512964983676,48754000
2016-01-11,45.69013595581055,46.170624297750734,44.956298064137194,45.87359459558338,36943800
2016-01-12,46.1094856262207,46.38904268704201,45.480483905664286,46.09201289334649,36095500
2016-01-13,45.11355209350586,47.23644029355409,44.81652237280744,47.00056345659515,66883600
2016-01-14,46.39777374267578,46.66859273004388,45.05240350691976,45.42805887576829,52381900
2016-01-15,44.54570388793945,45.40184760203569,43.97785186704536,44.825260883049154,71820700
2016-01-19,44.170066833496094,45.14851672137382,43.73325843126344,44.97379269396403,43564500
2016-01-20,44.3709831237793,44.88641699543928,42.894569096311585,43.66335255444127,63273000
2016-01-21,44.10017013549805,45.06115049457548,43.942918864605076,44.5544512144574,40191200
2016-01-22,45.6814079284668,45.71635338854948,44.78158066054159,44.912624469560384,37555800
2016-01-25,45.24460220336914,45.99591297421613,45.122296418828036,45.375642687127744,34707700
2016-01-26,45.57657241821289,45.81244927939978,45.034931106922194,45.244600538838064,28900800
2016-01-27,44.746639251708984,45.60278304198996,44.57191528107188,45.436793770222565,36775200
2016-01-28,45.48047637939453,45.611516855391514,44.77284581171384,45.305752412149396,62513800
2016-01-29,48.12752914428711,48.12752914428711,47.17528710461293,47.8130266970432,83611700
2016-02-01,47.79555892944336,48.12753413961126,47.61210026037,47.944075470537896,44208500
2016-02-02,46.30168533325195,47.402440914460556,45.99592081974491,47.32381527776114,56313800
2016-02-03,45.56783676147461,46.6423846625727,44.78158057404552,46.520078885102066,57559800
2016-02-04,45.42805480957031,46.13568532460284,44.87767552010057,45.515415120401975,46987100
2016-02-05,43.820613861083984,45.428068734213326,43.29644517026098,45.37565053209772,62009000
2016-02-08,43.1653938293457,43.30517234477795,42.09958056631063,43.28769961377609,59290500
2016-02-09,43.05181884765625,43.89049319692696,42.518912264370215,42.824680030354884,46740500
2016-02-10,43.42747497558594,44.021534456179175,43.26148904199582,43.58472621060076,38237000
2016-02-11,43.410003662109375,43.77692433330894,42.37913590230555,42.52765244359045,48878600
2016-02-12,44.117637634277344,44.2748888865111,43.46242519416432,43.89923348757301,34243300
2016-02-16,44.95353698730469,44.95353698730469,44.10884420549356,44.78635925648084,37291200
2016-02-17,46.123779296875,46.43174245762961,45.270289258035966,45.305485623238226,40789000
2016-02-18,45.921409606933594,46.590127183448786,45.84221945593865,46.0445968968783,27176000
2016-02-19,45.59585189819336,46.00060006979581,45.34068325920076,45.727836602916554,33559100
2016-02-22,46.326168060302734,46.63412793994326,46.00060663724166,46.00060663724166,25008300
2016-02-23,45.03270721435547,46.07977363527246,44.85672879023675,46.05337804643289,28895300
2016-02-24,45.19109344482422,45.31427735106712,44.17042247758484,44.601566149434994,33014500
2016-02-25,45.84221649169922,45.84221649169922,44.53118373462495,45.51665849488692,26939500
2016-02-26,45.1383056640625,46.35255344097704,44.9623271902834,46.28216070886131,35975900
2016-02-29,44.76875305175781,45.44626798139025,44.575176398574214,45.18229859740893,31654000
2016-03-01,46.26457214355469,46.273369558004646,44.803952963072554,44.847950104854334,33024500
2016-03-02,46.590126037597656,46.59892345126497,45.895012880016786,46.11498514331374,29289900
2016-03-03,46.06217956542969,46.607713064503976,45.560643193691064,46.607713064503976,24427800
2016-03-04,45.78062438964844,46.15017952144097,45.49906017328757,46.10618574198025,33034200
2016-03-07,44.90074920654297,45.578264359786445,44.504801712910464,45.36709281071728,38407800
2016-03-08,45.44627380371094,45.868620173075485,44.522387554433514,44.698366047463054,33835100
2016-03-09,46.49333190917969,46.50212932175038,45.63104114732385,45.65743674154588,28251600
2016-03-10,45.79822540283203,46.58132613775923,45.015124667904836,46.57252872392753,38387800
2016-03-11,46.695716857910156,46.695716857910156,46.08859455358702,46.63412488601552,32275700
2016-03-14,46.78370666503906,47.15326187057122,46.30856905294185,46.37895844282219,24083600
2016-03-15,47.15324783325195,47.15324783325195,46.405343586302955,46.41414099872746,21104800
2016-03-16,47.821956634521484,48.04192884232795,46.986064930064536,47.03005870032393,31691700
2016-03-17,48.09474563598633,48.39390811129844,47.514018872911194,47.698794807409854,28223900
2016-03-18,47.06526565551758,48.36750101613897,47.030069288782066,48.32350387946445,67625500
2016-03-21,47.390830993652344,47.45242296672009,46.57253380116847,46.85409806562413,23925700
2016-03-22,47.57560348510742,47.733983792016524,47.03887059574997,47.17085530367774,23124100
2016-03-23,47.48762130737305,47.72519179470111,47.285247193688605,47.610805258614796,20129000
2016-03-24,47.69877624511719,47.804365329320945,47.27642997783147,47.37321829343003,19950000
2016-03-28,47.109249114990234,47.76916574241031,46.9244732648749,47.698773024360925,17025100
2016-03-29,48.13872528076172,48.27070997033977,47.03006664304439,47.21484252324559,23924300
2016-03-30,48.43788528442383,48.95701989123424,48.305903957850965,48.33229955186356,23008300
2016-03-31,48.59627151489258,48.913032107888654,48.270713508317876,48.349903656566894,26360500
2016-04-01,48.89543533325195,48.930631701601406,48.01554626357816,48.437892614240326,24399200
2016-04-04,48.772247314453125,48.974621380742164,48.393894777670525,48.772247314453125,18928800
2016-04-05,48.00674057006836,48.65785648968377,47.91874966437043,48.56106817167098,19272300
2016-04-06,48.49947738647461,48.569870112731884,47.69877858610274,47.83076326958016,21188700
2016-04-07,47.918758392333984,48.31470914881884,47.71638430713294,48.279512780128975,19225100
2016-04-08,47.88356399536133,48.64026917080027,47.79557642652403,48.10353627396518,22167200
2016-04-11,47.786773681640625,48.52588058956278,47.77797291183226,47.94515397308896,21414200
2016-04-12,48.0859375,48.20032065880134,47.30283343295434,47.839566285751005,24944300
2016-04-13,48.70185852050781,48.78104867080581,48.29711035521157,48.49948443785969,20818000
2016-04-14,48.71065902709961,48.90423569489343,48.455490393464196,48.587475095416416,20877100
