Date,Open,High,Low,Close,Volume,RSI,MACD,MACD_Signal,EMA_20,EMA_50,BB_Upper,BB_Mid,BB_Lower
2015-03-16,27.54577168246317,27.783695220947266,27.32119080820845,27.783695220947266,143497200.0,48.46660838744228,0.27287962063221727,0.5530310051490694,27.867340078695946,26.562143516540527,27.1662156817309,28.397630500793454,29.629045319856008
2015-03-17,27.99494731277864,28.310696108982544,27.939357664300708,28.248435974121094,204092400.0,53.35581732201242,0.27791430210381307,0.49800766454001816,27.90363492587929,26.62827263252408,27.155722927758557,28.38884754180908,29.621972155859606
2015-03-18,28.239538875051814,28.719834208802933,28.099453584271714,28.56640625,261083600.0,56.403448829437124,0.30405688877299397,0.4592175093866133,27.966756004366978,26.7042778724251,27.154907180128237,28.38606834411621,29.617229508104185
2015-03-19,28.62865997763241,28.739839239681466,28.328476309392133,28.350711822509766,183238000.0,53.8338942372018,0.3038675435000755,0.4281475162093058,28.00332322514248,26.768843909683323,27.14707698867316,28.375506305694582,29.603935622716005
2015-03-20,28.517483963273463,28.55083638851777,27.830396859863175,27.99494171142578,274780400.0,49.80367392391962,0.27187579639351256,0.3968931722461472,28.002524985740887,26.81692617641832,27.11251001177507,28.335481643676758,29.558453275578447
2015-03-23,28.266216726686977,28.428537502319035,28.13280025254547,28.28622817993164,150838800.0,52.91194761731734,0.2669492649926184,0.3709043907954414,28.02954433756858,26.874545862830608,27.19595584832506,28.27110872268677,29.34626159704848
2015-03-24,28.290680439577347,28.470788634512814,28.141698914517413,28.17060661315918,131369200.0,51.54749606915198,0.2508239172295248,0.34688829608225813,28.04297884000578,26.925371774608198,27.272471919040346,28.21018285751343,29.147893795986516
2015-03-25,28.13725084069286,28.19951096263978,27.43459701538086,27.43459701538086,206620800.0,43.80384287941977,0.1766186891908852,0.31283437470398356,27.98503771385103,26.9453413918934,27.174199009002827,28.150034999847417,29.125870990692007
2015-03-26,27.296738061353363,27.768137135955826,27.26115987646045,27.62582778930664,190291600.0,46.070689701778,0.13172281797303143,0.27661206335779315,27.9508272448468,26.97202713296843,27.165827558385434,28.081326580047612,28.99682560170979
2015-03-27,27.69920243570958,27.728108434323467,27.330088152452873,27.405689239501953,158184800.0,43.876517500915014,0.07748596540513475,0.23678684376726147,27.898909339575862,26.989033490087394,27.090112080511446,28.023402214050293,28.95669234758914
2015-03-30,27.58357741557871,28.106119642444803,27.572458810054766,28.099449157714844,188398800.0,51.68591518168608,0.08945234543979552,0.2073199441017683,27.918008369874812,27.032579202543374,27.115207925042043,27.99316129684448,28.871114668646918
2015-03-31,28.037187954473346,28.126131711225387,27.652508623977777,27.668073654174805,168362400.0,47.2805083341896,0.06339659338467385,0.17853527395834942,27.89420506361767,27.057500553587747,27.128898921889338,27.93835000991821,28.747801097947082
2015-04-01,27.75479798836217,27.821506241188544,27.37234095794182,27.628053665161133,162485600.0,46.88128174529197,0.039067596572483154,0.15064173848117618,27.868857311383714,27.079875185414153,27.1299338513119,27.89065475463867,28.651375657965442
2015-04-02,27.80148262912183,27.919332361185635,27.61470230580426,27.865966796875,128880400.0,49.60552793873149,0.0385400272800176,0.12822139624094447,27.868582024287644,27.110702307432227,27.124725859684034,27.878535652160643,28.632345444637252
2015-04-06,27.6769735280842,28.35294383449734,27.645843461696742,28.317365646362305,148776000.0,54.38553032227399,0.0736965119555073,0.11731641938385705,27.91132332162809,27.158022438370665,27.11687702365397,27.886874389648437,28.656871755642904
2015-04-07,28.38184344650085,28.488574593940104,28.01272915828701,28.019399642944336,140049200.0,50.95009954865816,0.07663155224677354,0.10917944595644036,27.921616304610588,27.191801936589243,27.122699813870216,27.874311256408692,28.625922698947168
2015-04-08,27.98382373895572,28.1061216224908,27.78814882176073,27.928234100341797,149316800.0,49.91126801072044,0.07078532625885359,0.101500622016923,27.922246570870705,27.220681629285423,27.139812398173753,27.8864296913147,28.633046984455646
2015-04-09,27.98382066980979,28.146143143202508,27.7192151726219,28.141695022583008,129936000.0,52.360552052348275,0.08242650110512173,0.09768579783456276,27.94314642341473,27.256799801571603,27.258656705771315,27.934459209442142,28.61026171311297
2015-04-10,28.00605191645736,28.286224096664863,27.85262570768002,28.261764526367188,160752000.0,53.73107877222629,0.10018594037651951,0.09818582634295411,27.9734910046483,27.296210182936136,27.284831146940338,27.963921260833743,28.64301137472715
2015-04-13,28.54416866862595,28.58864309715633,28.152818805185365,28.20618438720703,145460400.0,52.971393370397685,0.10852456756069273,0.10025357458650185,27.9956522791777,27.33189544584872,27.352904250111944,28.00016632080078,28.647428391489616
2015-04-14,28.239539333182478,28.30402352421156,27.997169298088878,28.08388900756836,102098400.0,51.25422456085354,0.10406517603795962,0.10101589487679341,28.004055777119667,27.36138538944557,27.37516814349344,28.015176010131835,28.65518387677023
2015-04-15,28.108345030163488,28.268441760625606,28.01940127115491,28.190616607666016,115881600.0,52.695430575958866,0.1078993054676829,0.10239257699497131,28.02182347526694,27.393904260748336,27.376203307908163,28.012285041809083,28.648366775710002
2015-04-16,28.0794350838232,28.261769011778117,28.041634540622283,28.054975509643555,113476000.0,50.64599882883757,0.0988532588200286,0.10168471335998278,28.024980811874237,27.41982862345011,27.40569009543782,27.98671350479126,28.567736914144703
2015-04-17,27.917110962690113,28.048301666251334,27.674739310242384,27.73922348022461,207828000.0,46.14673917276253,0.06545117139234691,0.0944380049664556,27.997765827907607,27.43235391195107,27.391644978276965,27.956139087677006,28.520633197077046
2015-04-20,27.921560154702245,28.488573380415158,27.832616404650924,28.372947692871094,188217200.0,54.8216516168742,0.08908906092488067,0.09336821615814062,28.033497434094606,27.469239942575385,27.380558818875357,27.97503938674927,28.569519954623182
2015-04-21,28.484125825106876,28.50635963983635,28.166151398889546,28.219518661499023,129740400.0,52.61197057429493,0.0943541620625723,0.09356540533902695,28.051213741466455,27.498662637435135,27.383863423281838,27.97170391082764,28.55954439837344
2015-04-22,28.23731240714277,28.655345879560674,28.08833258253471,28.599756240844727,150618000.0,57.214592707090084,0.12773632270728896,0.10039958881267935,28.103455884264385,27.541842778745316,27.346376296789323,27.993161392211917,28.63994648763451
2015-04-23,28.528600863532645,28.999999874384436,28.493022683451226,28.83323097229004,183083600.0,59.79666436722624,0.1710595174848848,0.11453157454712044,28.172958273600162,27.592485453001974,27.36981924769009,28.063093090057375,28.756366932424662
2015-04-24,29.015570769843237,29.04670083365714,28.7353968025956,28.968873977661133,178103600.0,61.259449736953876,0.21387331989027203,0.13439992361575076,28.248759769225018,27.646461473576842,27.359458328416085,28.1302453994751,28.901032470534116
2015-04-27,29.420259958837757,29.602595603096105,29.162323219950373,29.495861053466797,387816800.0,66.37781932366849,0.28701844953265976,0.16492362879913258,28.367531320105186,27.718986947298017,27.323592909930614,28.234753990173342,29.14591507041607
2015-04-28,29.898332125115758,29.916117823343757,28.810998951360652,29.031131744384766,475696000.0,58.9777038076621,0.3039825982484139,0.19273542268898886,28.430731360512766,27.770443606007305,27.3062778029046,28.281338119506838,29.256398436109077
2015-04-29,28.94218433943495,29.260155378633304,28.528597377068202,28.604198455810547,253544400.0,53.11889665439747,0.2797520524471615,0.2101387486406234,28.44725203625541,27.80313987462704,27.38777976513139,28.328144359588627,29.268508954045863
2015-04-30,28.60419570081013,28.60419570081013,27.701420784284654,27.82816505432129,332781600.0,44.47111958826013,0.19567415060433646,0.20724582903336602,28.388291371309304,27.804121254222895,27.42529361859379,28.338149929046633,29.251006239499475
2015-05-01,28.039412332804034,28.93551869889833,27.861526513744302,28.673133850097656,234050400.0,53.37224440754067,0.19497616391642225,0.2047918960099773,28.415419226432004,27.83820017955132,27.482330674633744,28.378508281707767,29.27468588878179
2015-05-04,28.795435527880013,29.033360832273065,28.519709672801845,28.6175479888916,203953200.0,52.772942533979396,0.18777315790898186,0.20138814838977823,28.434669584761487,27.868762838741134,27.491614844982,28.39351739883423,29.295419952686462
2015-05-05,28.49524444684628,28.561952684862618,27.968255813068883,27.97270393371582,197085600.0,46.28056368402135,0.12854936067649447,0.1868203908471215,28.39067285609047,27.87283896011269,27.484970731357233,28.391182613372802,29.29739449538837
2015-05-06,28.141701443747092,28.18395011696757,27.430154663757296,27.797046661376953,288564000.0,44.6684719271828,0.06667145381857864,0.1627906034414129,28.334137028022518,27.86986671310345,27.462542005331738,28.384623241424563,29.30670447751739
2015-05-07,27.8595687343293,28.15207639289319,27.69210318080748,27.96898078918457,175763600.0,46.62814686431397,0.031147366574735713,0.13646195606807748,28.299360243371282,27.873753539616434,27.441179517204542,28.375987529754642,29.310795542304742
2015-05-08,28.28604476221257,28.495935440063477,28.158771026473666,28.495935440063477,222201600.0,52.21421161082301,0.044996417190844795,0.11816884829263095,28.3180816906753,27.898152829830046,27.453045856328366,28.387696075439454,29.32234629455054
2015-05-11,28.444573431626868,28.482531869675185,28.051587245555062,28.205656051635742,168143200.0,49.161760277487986,0.03217784275976143,0.10097064718605706,28.307374486957247,27.910211779704778,27.45299780904054,28.38766965866089,29.32234150828124
2015-05-12,28.044894102161358,28.33070167104977,27.870730221341702,28.105182647705078,192640000.0,48.113317040402684,0.013753128658212432,0.08352714348048813,28.288118121314184,27.91785769609695,27.45547203510553,28.388734340667725,29.32199664622992
2015-05-13,28.167704189669664,28.399923276401505,28.105183993924086,28.136444091796875,138776800.0,48.481466016945504,0.0016548709431418729,0.06715268897301889,28.27367297564587,27.926429711614595,27.450031897683452,28.386025714874265,29.322019532065077
2015-05-14,28.449042870725208,28.792903900146484,28.39322103167603,28.792903900146484,180814000.0,55.60485920155304,0.044524484271839526,0.06262704803278302,28.323123539884023,27.960409091557022,27.483703004490913,28.42292213439941,29.36214126430791
2015-05-15,28.81970104618776,28.913481328066453,28.627673781266235,28.752714157104492,152832000.0,55.102531941991806,0.07439836724371318,0.06498131187496906,28.364036932000257,27.991479878441236,27.581515660906046,28.473596668243406,29.365677675580766
2015-05-18,28.66562703376231,29.18811854124879,28.661160333406826,29.06977653503418,203531600.0,58.30285956277024,0.12224871177454588,0.07643479185488443,28.431250227527297,28.03376602183704,27.579249196025366,28.508438110351562,29.43762702467776
2015-05-19,29.181424892950112,29.223850035423112,28.946972489400906,29.042987823486328,178532800.0,57.92715489997194,0.1562081589983073,0.092389465283569,28.489510950951967,28.073343347391912,27.601541389196825,28.549611568450928,29.49768174770503
2015-05-20,29.027363340799653,29.24618404892048,28.879992832289595,29.040760040283203,145819600.0,57.893743540682166,0.1808566986588609,0.11008291195862739,28.542010864221606,28.11128125691706,27.59849934179349,28.571661758422852,29.544824175052213
2015-05-21,29.04298715630798,29.391314876050284,28.989396965926638,29.337724685668945,158921600.0,61.11352934096195,0.22179667496318345,0.1324256645595386,28.617793132930874,28.159377077652426,27.570480098690492,28.596886444091798,29.623292789493103
2015-05-22,29.38461615898261,29.690518733383474,29.33995596401194,29.59450340270996,182384000.0,63.69843477907724,0.2718283298377848,0.16030619761518786,28.71081315862412,28.215656541380174,27.519212342692537,28.62816791534424,29.73712348799594
2015-05-26,29.60789972884517,29.67711825228826,28.830857409118224,28.942501068115234,282790400.0,53.900897243023756,0.25591757884778943,0.17942847386170818,28.73287867381375,28.244160248310962,27.55701685386181,28.60049991607666,29.64398297829151
2015-05-27,29.10326709846147,29.5319783237903,29.038515277836858,29.48285484313965,183332800.0,59.465416081700894,0.283640595551617,0.20027089819968996,28.804304975654315,28.292736506931696,27.522371084411606,28.623086071014406,29.723801057617205
